HASTUS_ID,TRANSLINK_ID,DESCRIPTION,STREET_NAME,NEAREST_CROSS_STREET,EASTING,NORTHING,LATITUDE,LONGITUDE,SUBURB,BUS_STOP_TYPE,TACTILE_GROUND_SURF_INDICAT (Y/N),BOARDING_POINT,ROAD_GRADIENT,CROSS_FALL,DATE_OF_LAST_AUDIT
5329,300784,Pannard Street - 71,Seventeen Mile Rocks Rd,Pannard St,496373.5,6952081.2,-27.555083,152.963266,OXLEY,Intermediate,Y,Hard,Medium,Medium,26/03/2007
5330,,Canossa Private Hospital - 70,SEVENTEEN MILE ROCKS RD, ,496541.2,6952119.4,-27.554739,152.964965,OXLEY, , ,, , ,
5331,,Canossa Private Hospital - 70,SEVENTEEN MILE ROCKS RD, ,496547.4,6952104.4,-27.554874,152.965028,OXLEY, , ,, , ,
5332,,Kingsgate Street - 69,SEVENTEEN MILE ROCKS RD, ,496997.9,6952261.1,-27.553461,152.969591,OXLEY, , ,, , ,
5333,,Marshall Road - 55,KURTS ST, ,505618.4,6955252.5,-27.526446,153.056896,HOLLAND PARK WEST, , ,, , ,
5334,300776,Kingsgate Street - 69,Seventeen Mile Rocks Rd,Kingsgate St,496971.2,6952255.2,-27.553514,152.969321,OXLEY,Regular with seat,Y,Medium,Medium,Easy,18/05/2012
5335,,Oxley Station 'B' - 68,ARDOYNE RD, ,497382.5,6952388.2,-27.552314,152.973487,OXLEY, , ,, , ,
5336,300787,Oxley Station - 68,Ardoyne Rd,Seventeen Mile Rocks Rd,497323,6952324.2,-27.552892,152.972884,OXLEY,Intermediate,Y,Medium,Hard,Hard,26/03/2007
5337,,Ardoyne Road - 67,HENDERSON ST, ,497472.1,6952713.7,-27.549376,152.974395,OXLEY, , ,Medium,Hard,Medium,
5338,,Ardoyne Road - 67,ARDOYNE RD, ,497479.9,6952687.9,-27.549609,152.974474,OXLEY, , ,, , ,
5339,,Hopetoun Care Centre - 66,CLIVEDEN AVE, ,497767.6,6952779.3,-27.548784,152.977389,CORINDA, , ,, , ,
5340,,Hopetoun Care Centre - 66,CLIVEDEN AVE, ,497769.8,6952766.8,-27.548897,152.977411,OXLEY, , ,Medium,Medium,Easy,
5341,303971,"Sherwood"""""""" Sherwood Road",Sherwood Rd,Hedges St,498047.7,6954639.1,-27.531994,152.980229,SHERWOOD,Intermediate,Y,Medium,Hard,Easy,19/04/2007
5342,303970,"Sherwood"""""""" Sherwood Road",Sherwood Rd,Thallon St,498044,6954627.6,-27.532098,152.980191,SHERWOOD,Intermediate,Y,Medium,Hard,Medium,19/04/2007
5343,303980,Thomas Street - 54,Thomas St,Blackwood St,498522,6954853.9,-27.530056,152.985032,SHERWOOD,Regular with seat,N,, , ,19/04/2007
5344,303973,Thomas Street - 54,Thomas St,Blackwood St,498545,6954861.9,-27.529984,152.985265,SHERWOOD,Regular with seat,Y,Easy,Easy,Hard,15/03/2011
5345,304023,"Sherwood State School"""""""" Sherwood Road",Sherwood Rd,Oxley Rd,498359.1,6954576.3,-27.532562,152.983382,SHERWOOD,Intermediate,N,Hard,Hard,Easy,1/05/2007
5346,303989,"Sherwood State School"""""""" Sherwood Road",Sherwood Rd,Oxley Rd,498370.4,6954588.6,-27.532451,152.983497,SHERWOOD,Intermediate,Y,Medium,Medium,Hard,19/04/2007
5347,303968,Oxley-Coyne - 57,Oxley Rd,Coyne St,498259.9,6954280.6,-27.535231,152.982377,SHERWOOD,Intermediate,N,Hard,Medium,Medium,19/04/2007
5348,303966,Oxley-Coyne - 57,Oxley Rd,Coyne St,498270.7,6954249.6,-27.535511,152.982486,SHERWOOD,Intermediate,N,,Easy,Hard,19/04/2007
5349,303969,Sherwood - 56,Oxley Rd,Sherwood Rd,498302.4,6954536.2,-27.532924,152.982808,SHERWOOD,Intermediate,Y,Medium,Medium,Easy,19/04/2007
5350,303965,Sherwood - 56,Oxley Rd,Sherwood Rd,498318.1,6954532.9,-27.532953,152.982967,SHERWOOD,Intermediate,Y,Hard,Medium,Medium,19/04/2007
5351,300766,Clewley Street - 59,Clewley St,Oxley Rd,498271,6953967.8,-27.538055,152.982489,CORINDA,Intermediate,Y,Medium,Easy,Easy,18/05/2012
5352,300796,Clewley Street - 59,Clewley St,Oxley Rd,498250.1,6953959,-27.538134,152.982277,CORINDA,Intermediate,Y,Medium,Easy,Medium,26/03/2007
5353,300795,Clara-Clewley - 60,Clara St,Clewley St,498483,6953898.1,-27.538685,152.984636,CORINDA,Regular with seat,N,Medium,Medium,Hard,26/03/2007
5354,300767,Clara-Clewley - 60,Clara St,Clewley St,498494.5,6953893.9,-27.538722,152.984753,CORINDA,Regular with seat,Y,Medium,Medium,Hard,26/11/2010
5355,300764,Browne Street - 58,Browne St,Nelson St,498074.5,6953870.9,-27.53893,152.980499,CORINDA,Intermediate,N,Medium,Medium,Hard,26/03/2007
5356,,Corinda Shops South - 59,HASSALL ST, ,498179.6,6953697.6,-27.540494,152.981563,CORINDA, , ,, , ,
5357,,Oxley Rd - Lynne Grove - 60,OXLEY RD, ,498120.8,6953440.5,-27.542815,152.980967,CORINDA, , ,, , ,
5358,,Oxley Rd - Lynne Grove - 60,GRAY AVE, ,498136.6,6953437.5,-27.542842,152.981127,CORINDA, , ,, , ,
5359,300793,Clara-Grey - 62,Clara St,Gray Av,498402.6,6953406.5,-27.543123,152.983821,CORINDA,Intermediate,Y,Medium,Medium,Medium,26/03/2007
5360,,Clara-Grey - 62,CLARA ST, ,498414.6,6953406.1,-27.543126,152.983943,CORINDA, , ,Medium,Medium,Hard,
5361,300794,Clara-Nelson - 61,Clara St,Nelson St,498446.9,6953677.3,-27.540678,152.98427,CORINDA,Regular with seat,Y,Hard,Medium,Easy,16/12/2009
5362,300768,Clara-Nelson - 61,Clara St,Hassall St,498458.7,6953674.9,-27.5407,152.98439,CORINDA,Regular with seat,Y,Hard,Easy,Medium,26/03/2007
5363,300792,Corinda High School - 63,Pratten St,Lynne Grove Av,498620.6,6953237.4,-27.544649,152.986029,CORINDA,Intermediate,Y,Medium,Hard, ,26/03/2007
5364,,Corinda High School - 63,PRATTEN ST, ,498630.2,6953221.1,-27.544797,152.986126,CORINDA, , ,, , ,
5365,,Corinda Primary - 65,CLIVEDEN AVE, ,498249.8,6952687.8,-27.549611,152.982273,OXLEY, , ,, , ,
5366,300790,Corinda Primary - 65,Cliveden Av,Stucol St,498258.3,6952698.6,-27.549513,152.982359,CORINDA,Intermediate,Y,Medium,Hard,Hard,26/03/2007
5367,300798,Nixon Park - 62,Cook St,Oxley Rd,497837.5,6952263.2,-27.553443,152.978096,OXLEY,Regular with seat,N,Hard,Easy,Hard,26/03/2007
5368,300761,Oxley Rd- Cliveden - 61,Oxley Rd,Cliveden Av,498020.3,6952821.6,-27.548403,152.979948,CORINDA,Intermediate,Y,Medium,Medium,Medium,26/03/2007
5369,,Oxley Rd - Cliveden - 61,OXLEY RD, ,498016.5,6952694.4,-27.549551,152.97991,OXLEY, , ,,Easy,Medium,
5370,,Azalea - Eugenia - 64,AZALEA ST, ,496629.3,6948101.5,-27.591012,152.965846,INALA, , ,, , ,
5371,300803,Oxley Station 'A',Oxley Train Station,Cook St,497415.4,6952365.8,-27.552516,152.97382,OXLEY,Regular with seat,N,Medium,Easy,Easy,27/03/2007
5373,,Cook Street - 62A,COOK ST, ,497732.6,6952295.2,-27.553154,152.977033,OXLEY, , ,, , ,
5374,300799,Cook Street - 62A,Cook St,Lincoln St,497542.9,6952313.5,-27.552989,152.975112,OXLEY,Intermediate,Y,Medium,Easy,Easy,26/03/2007
5375,300800,Davies Street - 63A,Oxley Station Rd,Davies St,497609.9,6952072.6,-27.555164,152.97579,OXLEY,Intermediate,Y,Medium,Hard,Medium,26/03/2007
5376,300801,Davies Street - 63A,Oxley Station Rd,Davies St,497604.7,6952053,-27.555341,152.975737,OXLEY,Regular,Y,Medium,Medium,Medium,20/03/2010
5377,300750,Englefield East - 64A,Oxley Station Rd,Englefield Rd,497791.9,6951835.3,-27.557306,152.977633,OXLEY,Intermediate,Y,Medium,Easy,Medium,26/03/2007
5378,,Englefield East - 64A,OXLEY RD, ,497778.7,6951826.2,-27.557388,152.977499,OXLEY, , ,, , ,
5379,,Lucock Street,ENGLEFIELD RD, ,497239.8,6951719.5,-27.558351,152.97204,OXLEY, , ,, , ,
5380,300755,Douglas Street North,Douglas St,Irwin Tce,497008.1,6951524.1,-27.560114,152.969693,OXLEY,Regular,Y,Medium,Medium,Hard,20/03/2010
5381,,Douglas St North,DOUGLAS ST, ,497010.2,6951450.6,-27.560778,152.969714,OXLEY, , ,, , ,
5382,300759,Bayford Street - 64,Oxley Rd,Alexander Rd,497842.5,6951529.9,-27.560064,152.978145,OXLEY,Regular with seat,N,Medium,Easy,Medium,26/03/2007
5383,300808,Bayford Street - 64,Oxley Rd,Logan Av,497887.1,6951398.3,-27.561252,152.978597,OXLEY,Regular with seat,N,Medium,Easy,Easy,27/03/2007
5384,300809,Oxley School - 65,Oxley Rd,Price St,497938.3,6951169.7,-27.563316,152.979115,OXLEY,Intermediate,N,Hard,Medium,Medium,27/03/2007
5385,,Oxley School - 65,OXLEY RD, ,497965.2,6950984.6,-27.564987,152.979387,OXLEY, , ,, , ,
5386,,Winslow Street - 66,DARRA STATION RD, ,495378.1,6950368.6,-27.570541,152.953177,DARRA, , ,, , ,
5387,,Darra Station Road - 65,DARRA STATION RD, ,495260.5,6950654.1,-27.567964,152.951987,DARRA, , ,, , ,
5388,,Darra Station Rd,DARRA STATION RD, ,495287.2,6950589,-27.568551,152.952257,DARRA, , ,, , ,
5389,,Winslow St  - 66,WINSLOW ST, ,495389.7,6950383.4,-27.570408,152.953294,DARRA, , ,, , ,
5390,300740,Scotts - Balfour - 65,Scotts Rd,Cambridge Rd,495426.4,6950624.3,-27.568233,152.953667,DARRA,Regular,N,,Easy,Hard,26/03/2007
5391,,Darra Station 'A',RAILWAY PDE, ,495284.4,6950852.9,-27.566169,152.952229,DARRA,Regular with seat, ,, , ,
5392,,Darra Station B - 462 & 103,RAILWAY PDE, ,495420.1,6950880.2,-27.565923,152.953604,DARRA, , ,, , ,
5393,,"District stop"""""""" Ashridge Road",ASHRIDGE RD, ,495307.4,6951302.5,-27.56211,152.952464,DARRA, , ,, , ,
5394,,"District stop"""""""" Ashridge Road",ASHRIDGE RD, ,495665.6,6951384.1,-27.561375,152.956093,DARRA, , ,, , ,
5395,,OXLEY / HASSALL,OXLEY RD, ,498163.3,6953697.3,-27.540497,152.981398,CORINDA, , ,, , ,
5396,,SANANANDA / SERVICE, , ,494470.3,6949828.1,-27.575418,152.943978,DARRA, , ,, , ,
5397,,Centenary Village,MARKHAM ST, ,494254.1,6949926.9,-27.574525,152.941788,DARRA, , ,, , ,
5398,,WAU / KOKODA,WAU RD, ,493908.3,6949562.3,-27.577815,152.938283,DARRA, , ,, , ,
5399,,WAU / RAMU,WAU RD, ,494092.5,6949724.2,-27.576354,152.94015,DARRA, , ,, , ,
5400,,Cardiff Rd,CARDIFF RD, ,495663.9,6951701.6,-27.558508,152.956077,DARRA, , ,Medium,Easy,Medium,
5401,,Cardiff Road - 59,MONIER RD, ,495687.5,6951709.2,-27.55844,152.956316,DARRA, , ,, , ,
5402,300529,Partridge North - 72,Partridge St,Shelduck St,497273.3,6946820.5,-27.602578,152.972369,INALA,Regular with seat,Y,Medium,Medium,Medium,18/05/2012
5403,300660,Blunder - Oxley - 66,Blunder Rd,Ipswich Mwy,498028.6,6950654.8,-27.567964,152.980029,OXLEY,Intermediate,N,Medium,Easy,Hard,23/03/2007
5404,,Blunder - Oxley - 66,BLUNDER RD, ,498048.9,6950713.1,-27.567438,152.980234,OXLEY, , ,, , ,
5405,,Oxley Ridge - 67, , ,498203.9,6950001.9,-27.573859,152.981804,OXLEY, , ,, , ,
5406,300659,Oxley Ridge - 67,Blunder Rd,Oakmont Av,498170.5,6950005.4,-27.573827,152.981465,OXLEY,Intermediate,N,Medium,Medium,Medium,4/08/2008
5407,,Blunder - Freeman - 68, , ,498285.6,6949631.1,-27.577206,152.982631,DURACK, , ,, , ,
5408,300658,Blunder - Freeman - 68,Blunder Rd,Freeman Rd,498226.4,6949750.4,-27.576129,152.982031,OXLEY,Intermediate,Y,Medium,Medium,Medium,23/03/2007
5409,300664,Forest Place North - 69,Blunder Rd,Medora St,498339.4,6949386.9,-27.579411,152.983176,DURACK,Intermediate,N,Medium,Easy,Medium,23/03/2007
5410,300657,Forest Place North - 69,Blunder Rd,Highfield St,498308.4,6949377.7,-27.579494,152.982861,DURACK,Intermediate,N,Medium,Easy,Hard,23/03/2007
5411,300665,Forest Place South - 70,Blunder Rd,Ronson St,498406.3,6949092.2,-27.582072,152.983853,DURACK,Intermediate,Y,Medium,Medium,Easy,30/07/2008
5412,300656,Forest Place South - 70,Blunder Rd,Randwick St,498364.3,6949133.9,-27.581695,152.983427,DURACK,Intermediate,N,Hard,Hard,Easy,23/03/2007
5413,,Lorikeet St - 62,LORIKEET ST, ,498750.3,6946690.2,-27.603757,152.987336,INALA, , ,,Easy,Hard,
5414,,Lorikeet - Wedgetail - 63A,LORIKEET ST, ,498563.2,6946635.2,-27.604253,152.98544,INALA, , ,,Easy,Medium,
5415,,Kiwi Street - 64,LORIKEET ST, ,498260.2,6946570.8,-27.604834,152.982369,INALA, , ,, , ,
5416,,Clipper Street - 72,CLIPPER ST, ,497067.7,6946582.3,-27.604728,152.970284,INALA, , ,, , ,
5417,,Clipper Street - 72,CLIPPER ST, ,497083.4,6946575.9,-27.604786,152.970444,INALA, , ,,Hard,Hard,
5418,307485,Gannett Street - 78/79,Inala Av,Hyacinth St,497147.1,6947521.5,-27.596249,152.971091,INALA,Regular,Y,Medium,Hard,Medium,27/03/2011
5419,300590,Poinsettia Street - 78/58,Inala Av,Cormorant St,497088.2,6947488,-27.596552,152.970494,INALA,Intermediate,Y,Medium,Hard,Medium,27/03/2011
5420,300682,Serviceton - Hyacinth - 77,Serviceton Av,Hyacinth St,497644.6,6947934.2,-27.592525,152.976133,INALA,Regular with seat,Y,Medium,Medium,Hard,20/03/2010
5421,300677,Serviceton - Hyacinth - 77,Serviceton Av,Sycamore St,497669.8,6947915.7,-27.592692,152.976389,INALA,Regular with seat,Y,Medium,Medium,Medium,20/03/2010
5422,300678,Viola Street - 78,Serviceton Av,Viola St,497594,6947697.2,-27.594664,152.97562,INALA,Regular,Y,Medium,Medium,Hard,27/03/2011
5423,300681,Viola Street - 78,Serviceton Av,Burdock St,497557,6947682,-27.594801,152.975245,INALA,Regular with seat,Y,Medium,Medium,Hard,20/03/2010
5424,300679,Serviceton - Inala - 79,Serviceton Av,Inala Av,497514.2,6947467.6,-27.596737,152.974811,INALA,Regular with seat,Y,Medium,Easy,Hard,30/05/2011
5425,300680,Serviceton - Inala - 79,Serviceton Av,Inala Av,497488.4,6947484.3,-27.596586,152.97455,INALA,Intermediate,Y,Medium,Easy,Hard,20/12/2010
5426,,Brolga Street - 73,BROLGA ST, ,497092.5,6946992.5,-27.601025,152.970537,INALA, , ,,Easy,Hard,
5427,,Brolga Street - 73,POINSETTIA ST, ,497075.7,6946984.2,-27.6011,152.970366,INALA, , ,,Easy,Hard,
5428,,Partridge North - 72,PARAKEET ST, ,497274.9,6946865.4,-27.602173,152.972385,INALA, , ,, , ,
5429,,Wirraway,WIRRAWAY PDE, ,497259.2,6947031.1,-27.600677,152.972226,INALA, , ,, , ,
5430,,Sittella West - 70,SITTELLA ST, ,497520.5,6946497.4,-27.605496,152.974873,INALA, , ,, , ,
5431,300539,Sittella East - 69,Sittella St,Plover St,497758.2,6946547.8,-27.605041,152.977282,INALA,Regular with seat,Y,Medium,Medium,Hard,20/03/2010
5432,300538,Skylark South - 68,Skylark St,Tern St,497980.7,6946651.1,-27.604109,152.979537,INALA,Regular,N,,Medium,Hard,22/03/2007
5433,,Rosella Street - 65,HERON ST, ,498168.1,6946736,-27.603343,152.981436,INALA, , ,, , ,
5434,,"Bus Zone, Inala St Marks Primary",POINSETTIA ST, ,496987.4,6947727.4,-27.59439,152.969474,INALA, , ,, , ,
5435,,Cardiff Road North - 60,SIGIRIYA ST, ,495731,6951508.4,-27.560253,152.956756,DARRA, , ,, , ,
5437,300547,Inala Bus Station - Platform 'D',Corsair Av,Inala Town Centre,497508.1,6947184.6,-27.599292,152.974749,INALA, , ,, , ,31/03/2009
5439,300683,Kev Hooper Park - 76,Serviceton Av,Hyacinth St,497688.7,6948061.2,-27.591378,152.97658,INALA,Intermediate,Y,Medium,Medium,Medium,28/06/2011
5440,,Wirraway - 74,INALA AVE, ,497356,6947025.9,-27.600724,152.973207,INALA, , ,Hard,Hard,Easy,
5441,300543,Shelduck Street - 71,Shelduck St,Swallow St,497288.1,6946688.2,-27.603773,152.972518,INALA,Regular,Y,Medium,Medium,Hard,19/11/2010
5442,300537,Skylark Shops - 67,Skylark St,Bushlark La,498065.1,6946878.5,-27.602056,152.980392,INALA,Intermediate,N,Medium,Easy,Hard,22/03/2007
5443,,GREBE / BELLBIRD,GREBE ST, ,498176.1,6947011.8,-27.600853,152.981517,INALA, , ,, , ,
5444,,Grebe Street - 66,GREBE ST, ,498215.4,6946985.8,-27.601088,152.981916,INALA, , ,Medium,Medium,Medium,
5445,300589,Gannett Street - 79/57,Inala Av,Columbine St,497271.6,6947462,-27.596787,152.972353,INALA,Regular,Y,Medium,Hard,Medium,20/03/2010
5446,300651,Thrush Street - 57,Inala Av,Lupin St,497718.7,6947338.7,-27.597901,152.976883,INALA,Regular with seat,Y,Medium,Hard,Medium,20/03/2010
5447,300652,Sycamore Street - 58,Inala Av,Swallow St,497932.6,6947342.4,-27.597868,152.979051,INALA,Intermediate,Y,Medium,Medium,Easy,27/03/2011
5448,,Avocet Ave - 59,INALA AVE, ,498357.8,6947432.6,-27.597054,152.983359,INALA, , ,, , ,
5449,,LAXTON / RITCHIE,RITCHIE RD, ,500068.8,6945019.8,-27.618837,153.000697,PALLARA, , ,, , ,
5450,,"Skylark"""""""" Inala Avenue",INALA AVE, ,498180.8,6947396.8,-27.597377,152.981566,INALA, , ,, , ,
5451,300527,"Skylark"""""""" Inala Avenue",Inala Av,Skylark St,498274.9,6947383.4,-27.597498,152.982519,INALA,Intermediate,N,Medium,Easy,Hard,22/03/2007
5452,300692,Durella East - 75,Durella St,Dunleath St,498147.1,6947971.2,-27.592191,152.981225,DURACK,Intermediate,N,Medium,Easy,Easy,23/03/2007
5453,300685,Durella East - 75,Durella St,Dunleath St,498164.1,6947996.7,-27.591961,152.981397,DURACK,Intermediate,Y,Medium,Medium,Hard,23/03/2007
5454,300693,Durella West - 76,Durella St,Chippeway St,497795,6948117.1,-27.590874,152.977658,DURACK,Regular,Y,Medium,Easy,Medium,20/03/2010
5455,300684,Durella West - 76,Durella St,Chippeway St,497812.8,6948108.8,-27.590949,152.977838,DURACK,Intermediate,N,Medium,Easy,Hard,23/03/2007
5456,300676,Kev Hooper Park - 76,Serviceton Av,Sycamore St,497709.7,6948030.7,-27.591654,152.976793,INALA,Intermediate,Y,Medium,Medium,Hard,23/03/2007
5457,,Glenala Street - District Stop,HAMPTON ST, ,498147,6948658.7,-27.585985,152.981225,DURACK, , ,, , ,
5458,300668,Rosemary - Holley - 74,Rosemary St,Holly St,497546.1,6948898.9,-27.583815,152.975137,INALA,Intermediate,Y,Medium,Hard,Medium,20/12/2010
5459,300689,Akama North - 72,Akama Rd,Tinaroo St,498121,6948476,-27.587634,152.980961,DURACK,Regular with seat,Y,Medium,Hard,Hard,20/03/2010
5460,,Akama North - 72,AKAMA RD, ,498096.1,6948540.8,-27.587049,152.980709,DURACK, , ,, , ,
5461,300687,Akama Central - 73,Akama Rd,Thistlebank St,498109.5,6948369.9,-27.588592,152.980845,DURACK,Intermediate,N,Hard,Easy,Hard,23/03/2007
5462,300690,Akama Central - 73,Akama Rd,Chippeway St,498121.3,6948359,-27.58869,152.980964,DURACK,Regular with seat,Y,Medium,Hard,Medium,18/05/2012
5463,300691,Akama South - 74,Akama Rd,Tinaroo St,498188.2,6948103.1,-27.591001,152.981642,DURACK,Regular,Y,Medium,Hard,Hard,20/03/2010
5464,300686,Akama South - 74,Akama Rd,Tinaroo Street,498164.2,6948120.7,-27.590842,152.981399,DURACK,Regular,Y,Hard,Hard,Medium,20/03/2010
5465,300695,Glenala East - 71,Glenala Rd,Bampi St,498285.1,6948683.4,-27.585762,152.982624,DURACK,Intermediate,N,,Medium,Hard,23/03/2007
5466,300666,Glenala East - 71,Glenala Rd,Altola St,498250.2,6948661.6,-27.585959,152.982271,DURACK,Intermediate,Y,Medium,Hard,Medium,23/03/2007
5467,,South Western Bus Stop,BOUNDARY RD, ,497740.4,6949598.5,-27.5775,152.977107,OXLEY, , ,, , ,
5468,,South Western Bus Stop,FREEMAN RD, ,497748.4,6949585.9,-27.577614,152.977188,DURACK, , ,, , ,
5469,,GLENALA / HAMPTON,GLENALA RD, ,497814.3,6948567.8,-27.586805,152.977854,INALA, , ,, , ,
5470,300675,Rosemary South - 75A,Rosemary St,Azalea St,497688.3,6948374.5,-27.58855,152.976577,INALA,Regular with seat,Y,Medium,Hard,Hard,27/03/2011
5471,300630,Azalea - Balsa - 66,Azalea St,Balsa St,497149.4,6948227.6,-27.589875,152.971116,INALA,Regular with seat,N,,Medium, ,23/03/2007
5472,300629,Azalea - Barberry - 65,Azalea St,Barberry St,496947.4,6948184.2,-27.590266,152.969069,INALA,Intermediate,N,Medium,Easy, ,23/03/2007
5473,,Azalea - Eugenia - 64,AZALEA ST, ,496635.4,6948117.1,-27.590871,152.965908,INALA, , ,, , ,
5474,300627,Azalea - Tecoma - 63,Azalea St,Tecoma St,496232.8,6948055.8,-27.591424,152.961828,INALA,Intermediate,N,,Medium,Hard,23/03/2007
5475,300647,Azalea - Tecoma - 63,Azalea St,Tecoma st,496230.4,6948041.1,-27.591556,152.961804,INALA,Regular,N,,Medium, ,23/03/2007
5476,,Archerfield Road - 71,ARCHERFIELD RD, ,495830.9,6949029.5,-27.582632,152.957759,RICHLANDS, , ,, , ,
5477,,Archerfield Road - 71, , ,495815.8,6949022.8,-27.582693,152.957606,RICHLANDS, , ,, , ,
5478,,Archerfield Road - 72,ARCHERFIELD RD, ,495887.2,6948722.7,-27.585402,152.958329,RICHLANDS, , ,, , ,
5479,,Archerfield Road - 72,ORCHARD RD, ,495868.7,6948733,-27.585309,152.958141,RICHLANDS, , ,, , ,
5480,307492,McEwan Park,Archerfield Rd,Azalea St,496004.9,6948046.1,-27.591511,152.959519,INALA,Regular,Y,Medium,Easy,Hard,28/06/2011
5481,307493,McEwan Park,Archerfield Rd,Azalea St,495989.2,6948039,-27.591575,152.95936,RICHLANDS,Regular,Y,Medium,Medium,Medium,28/06/2011
5482,,Littleton Road,ARCHERFIELD RD, ,495926.3,6948458.8,-27.587785,152.958724,RICHLANDS, , ,, , ,
5483,307489,Littleton Road,Archerfield Rd,Brentford Rd,495951.9,6948414.7,-27.588183,152.958983,RICHLANDS,Regular,Y,Medium,Easy,Hard,28/06/2011
5484,,Archerfield Road,ARCHERFIELD RD, ,495551.8,6949649.4,-27.577035,152.954934,DARRA, , ,, , ,
5485,,Archerfield Road,ARCHERFIELD RD, ,495569.8,6949648.3,-27.577045,152.955116,DARRA, , ,, , ,
5486,300671,Rosemary North - 71,Rosemary St,Begonia St,497474.3,6949380.5,-27.579467,152.974411,INALA,Intermediate,Y,Medium,Easy,Medium,23/03/2007
5487,,Begonia - Rosemary - 72,BEGONIA ST, ,497405.8,6949400.6,-27.579286,152.973717,INALA, , ,, , ,
5488,300637,Begonia - Yulan - 71A,Begonia St,Yulan St,497118,6949327,-27.57995,152.970801,INALA,Regular with seat,Y,Medium,Easy,Medium,19/11/2010
5489,,Balsa - Biota - 67,BALSA ST, ,497138.4,6948527.8,-27.587165,152.971006,INALA, , ,, , ,
5490,,Balsa - Apricot - 70,BALSA ST, ,497016.2,6949084.8,-27.582136,152.969769,INALA, , ,, , ,
5491,300636,Begonia - Yulan - 71A,Begonia St,Yulan St,497107.9,6949337.3,-27.579857,152.970698,INALA,Regular,Y,Medium,Easy,Medium,20/03/2010
5492,,Balsa - Biota - 67,BIOTA ST, ,497128.7,6948516.4,-27.587268,152.970907,INALA, , ,, , ,
5493,300632,Balsa - Ebony - 68,Balsa St,Elder St,497082.8,6948725.9,-27.585376,152.970443,INALA,Regular with seat,N,Hard,Medium,Hard,23/03/2007
5494,,Balsa - Clematis - 69,CLEMATIS ST, ,497046.5,6948891.8,-27.583878,152.970075,INALA, , ,, , ,
5495,300634,Balsa - Apricot - 70,Balsa St,Apricot St,497003.7,6949085.3,-27.582131,152.969642,INALA,Intermediate,N,Hard,Medium,Hard,23/03/2007
5496,,Balsa - Begonia - 71,BEGONIA ST, ,496963,6949279.5,-27.580378,152.96923,INALA, , ,, , ,
5497,300642,Balsa - Ebony - 68,Balsa St,Ebony St,497097.3,6948713.3,-27.58549,152.97059,INALA,Regular with seat,Y,Hard,Hard,Hard,23/03/2007
5499,,RITCHIE / VAN DIEREN, , ,499698.9,6944865.2,-27.620233,152.996948,PALLARA, , ,, , ,
5500,,Boundary Road - 46,BOUNDARY RD, ,501647.9,6950742.2,-27.567176,153.016694,ARCHERFIELD, , ,Easy,Easy,Easy,
5501,,Boundary Road - 47,BOUNDARY RD, ,501837.8,6950709.7,-27.567469,153.018618,ARCHERFIELD, , ,, , ,
5502,,Beaudesert Road - 44,BEAUDESERT RD, ,502413.9,6950552.8,-27.568884,153.024454,COOPERS PLAINS, , ,, , ,
5503,,Beaudesert Road - 45/51,BEAUDESERT RD, ,502446.8,6950295.5,-27.571207,153.024788,COOPERS PLAINS, , ,Easy,Easy,Hard,
5504,,Kerry Road - 51,KERRY RD, ,502329.6,6950112.4,-27.57286,153.023601,ARCHERFIELD, , ,, , ,
5506,,Spowers Street - 50,DESGRAND ST, ,502058.9,6950223.7,-27.571856,153.020858,ARCHERFIELD, , ,, , ,
5507,,Spowers Street - 50,DESGRAND ST, ,502068.6,6950208.9,-27.571989,153.020957,ARCHERFIELD, , ,, , ,
5508,,Janzoon Street - 49,DESGRAND ST, ,502092.9,6950424.7,-27.570041,153.021203,ARCHERFIELD, , ,, , ,
5509,300447,Janzoon Street - 49,Desgrand St,Townson St,502100.2,6950395.9,-27.570301,153.021277,ARCHERFIELD,Regular with seat,Y,Hard,Medium,Medium,21/03/2007
5510,300486,Desgrand-Boundary - 48,Desgrand St,Boundary Rd,502140.3,6950625.6,-27.568227,153.021682,ARCHERFIELD,Intermediate,N,Medium,Easy,Medium,21/03/2007
5511,,Desgrand-Boundary - 48,BOUNDARY RD, ,502150.5,6950613.9,-27.568333,153.021786,ARCHERFIELD, , ,, , ,
5512,300481,"Archerfield Aerodrome"""""""" Beatty Road",Beatty Rd,Grenier Dr,501399,6950232.8,-27.571775,153.014173,ARCHERFIELD,Intermediate,N,Hard,Easy,Easy,21/03/2007
5513,300451,"Archerfield Aerodrome"""""""" Beatty Road",Beatty Rd,Kerry Rd,501410.7,6950218.7,-27.571902,153.014292,ARCHERFIELD,Intermediate,N,Medium,Easy,Easy,21/03/2007
5514,,Balham Road - Archerfield - eastbound,BALHAM RD, ,501178.6,6951417.8,-27.561077,153.011939,ARCHERFIELD, , ,, , ,
5515,,Beatty Road - 45,BEATTY RD, ,501526.1,6950988.7,-27.56495,153.01546,ARCHERFIELD, , ,, , ,
5516,,Beatty Road - 45,BEATTY RD, ,501557.4,6951097,-27.563973,153.015777,ARCHERFIELD, , ,Easy,Easy,Easy,
5517,,Beatty Road - 44, , ,501549.4,6951135.4,-27.563626,153.015696,ARCHERFIELD, , ,Medium,Easy,Medium,
